end,endOffset,rBytesSum,start,sBytesSum,startOffset,sPayloadSum,rPayloadSum,rPackets,sPackets,NST_B_Label
1663319752.606715,73.096378,933,1663319752.201999,1239,72.691662,147,153,15,21,0
1663319753.201786,73.691449,933,1663319752.801025,1239,73.290688,147,153,15,21,0
1663319753.009343,73.499006,1856,1663319752.518419,1040,73.008082,208,192,32,16,0
1663319753.011152,73.500815,1160,1663319752.538509,650,73.028172,130,120,20,10,0
1663319699.844718,20.334381,42,1663319699.844682,42,20.334345,0,0,1,1,0
1663319753.802194,74.291857,933,1663319753.40093,1239,73.890593,147,153,15,21,0
1663319753.505996,73.995659,928,1663319753.503967,520,73.99363,104,96,16,8,0
1663319753.507372,73.997035,580,1663319753.506115,325,73.995778,65,60,10,5,0
1663319754.512547,75.00221,1044,1663319754.013215,585,74.502878,117,108,18,9,0
1663319754.01881,74.508473,580,1663319754.01661,325,74.506273,65,60,10,5,0
1663319754.414572,74.904235,933,1663319754.001169,1239,74.490832,147,153,15,21,0
1663319755.010086,75.499749,720,1663319754.513445,455,75.003108,91,96,12,7,0
1663319754.527436,75.017099,580,1663319754.522695,325,75.012358,65,60,10,5,0
1663319755.017497,75.50716,933,1663319754.601089,1239,75.090752,147,153,15,21,0
1663319755.517095,76.006758,1096,1663319755.017155,650,75.506818,130,108,19,10,0
1663319755.608295,76.097958,933,1663319755.201468,1239,75.691131,147,153,15,21,0
1663319756.017236,76.506899,812,1663319755.517294,455,76.006957,91,84,14,7,0
1663319755.525745,76.015408,1160,1663319755.027901,650,75.517564,130,120,20,10,0
1663319756.202172,76.691835,933,1663319755.802486,1187,76.292149,147,153,15,20,0
1663319756.517602,77.007265,1172,1663319756.017869,715,76.507532,143,132,20,11,0
1663319756.527563,77.017226,1044,1663319756.027801,585,76.517464,117,108,18,9,0
1663319756.802204,77.291867,933,1663319756.400939,1239,76.890602,147,153,15,21,0
1663319757.008482,77.498145,1392,1663319756.518093,780,77.007756,156,144,24,12,0
1663319757.009964,77.499627,696,1663319756.527975,390,77.017638,78,72,12,6,0
1663319757.4085,77.898163,933,1663319757.001397,1239,77.49106,147,153,15,21,0
1663319758.008392,78.498055,604,1663319757.508439,390,77.998102,78,84,10,6,0
1663319758.005887,78.49555,1492,1663319757.505997,1040,77.99566,208,192,25,16,0
1663319758.008437,78.4981,933,1663319757.600674,1239,78.090337,147,153,15,21,0
1663319758.601795,79.091458,933,1663319758.200766,1239,78.690429,147,153,15,21,0
1663319758.507725,78.997388,980,1663319758.049487,520,78.53915,104,96,17,8,0
1663319758.5096,78.999263,980,1663319758.010079,585,78.499742,117,96,17,9,0
1663319759.2053,79.694963,933,1663319758.80112,1187,79.290783,147,153,15,20,0
1663319732.657495,53.147158,121,1663319732.657068,116,53.146731,12,17,2,2,0
1663319759.807135,80.296798,933,1663319759.400673,1239,79.890336,147,153,15,21,0
1663319759.513895,80.003558,1804,1663319759.018958,1040,79.508621,208,192,31,16,0
1663319759.514674,80.004337,1160,1663319759.04146,650,79.531123,130,120,20,10,0
1663319760.013706,80.503369,928,1663319760.004667,520,80.49433,104,96,16,8,0
1663319760.01556,80.505223,580,1663319760.014004,325,80.503667,65,60,10,5,0
1663319760.417679,80.907342,933,1663319760.001727,1239,80.49139,147,153,15,21,0
1663319760.568713,81.058376,616,1663319760.51663,520,81.006293,104,96,10,8,0
1663319760.531151,81.020814,580,1663319760.526376,325,81.016039,65,60,10,5,0
1663319761.069339,81.559002,933,1663319760.601244,1187,81.090907,147,153,15,20,0
1663319761.609836,82.099499,933,1663319761.201107,1239,81.69077,147,153,15,21,0
1663319761.50872,81.998383,1752,1663319761.020371,1040,81.510034,208,192,30,16,0
1663319761.510498,82.000161,1160,1663319761.03689,650,81.526553,130,120,20,10,0
1663319762.213105,82.702768,933,1663319761.800494,1239,82.290157,147,153,15,21,0
1663319762.802967,83.29263,933,1663319762.400599,1239,82.890262,147,153,15,21,0
1663319762.516994,83.006657,1856,1663319762.017556,1040,82.507219,208,192,32,16,0
1663319762.52001,83.009673,1108,1663319762.031752,650,82.521415,130,120,19,10,0
1663319763.04873,83.538393,876,1663319763.00264,520,83.492303,104,96,15,8,0
1663319763.006239,83.495902,580,1663319763.004887,325,83.49455,65,60,10,5,0
1663319763.404436,83.894099,933,1663319763.000056,1239,83.489719,147,153,15,21,0
1663319763.508452,83.998115,928,1663319763.505693,520,83.995356,104,96,16,8,0
1663319763.509969,83.999632,580,1663319763.508583,325,83.998246,65,60,10,5,0
1663319764.011515,84.501178,933,1663319763.600972,1239,84.090635,147,153,15,21,0
1663319764.017678,84.507341,928,1663319764.012658,520,84.502321,104,96,16,8,0
1663319764.021388,84.511051,580,1663319764.017923,325,84.507586,65,60,10,5,0
1663319764.603078,85.092741,933,1663319764.201476,1239,84.691139,147,153,15,21,0
1663319737.732985,58.222648,84,1663319737.732934,84,58.222597,0,0,2,2,0
1663319764.52047,85.010133,928,1663319764.51502,520,85.004683,104,96,16,8,0
1663319764.523622,85.013285,580,1663319764.520672,325,85.010335,65,60,10,5,0
1663319765.205562,85.695225,933,1663319764.801096,1239,85.290759,147,153,15,21,0
1663319765.517753,86.007416,1364,1663319765.017836,845,85.507499,169,168,23,13,0
1663319765.805669,86.295332,933,1663319765.40053,1239,85.890193,147,153,15,21,0
1663319765.523352,86.013015,1160,1663319765.030686,650,85.520349,130,120,20,10,0
1663319766.007122,86.496785,1212,1663319765.518137,715,86.0078,143,120,21,11,0
1663319766.008415,86.498078,580,1663319766.007395,325,86.497058,65,60,10,5,0
1663319766.411508,86.901171,933,1663319766.000406,1239,86.490069,147,153,15,21,0
1663319766.507238,86.996901,928,1663319766.504959,520,86.994622,104,96,16,8,0
1663319766.509152,86.998815,580,1663319766.507395,325,86.997058,65,60,10,5,0
1663319767.023977,87.51364,933,1663319766.600981,1187,87.090644,147,153,15,20,0
1663319767.015103,87.504766,928,1663319767.009989,520,87.499652,104,96,16,8,0
1663319767.061428,87.551091,580,1663319767.015406,325,87.505069,65,60,10,5,0
1663319767.60711,88.096773,933,1663319767.200931,1239,87.690594,147,153,15,21,0
1663319768.015162,88.504825,1016,1663319767.515304,715,88.004967,143,132,17,11,0
1663319768.025364,88.515027,760,1663319767.527711,390,88.017374,78,84,13,6,0
1663319768.21323,88.702893,933,1663319767.801048,1239,88.290711,147,153,15,21,0
1663319768.064671,88.554334,580,1663319768.016241,325,88.505904,65,60,10,5,0
1663319768.530528,89.020191,760,1663319768.030855,520,88.520518,104,84,13,8,0
1663319768.803706,89.293369,933,1663319768.401611,1239,88.891274,147,153,15,21,0
1663319769.019038,89.508701,1740,1663319768.520024,975,89.009687,195,180,30,15,0
1663319769.028682,89.518345,696,1663319768.530897,390,89.02056,78,72,12,6,0
1663319769.410172,89.899835,933,1663319769.000899,1239,89.490562,147,153,15,21,0
1663319769.507835,89.997498,1044,1663319769.021152,585,89.510815,117,108,18,9,0
1663319769.510239,89.999902,580,1663319769.508141,325,89.997804,65,60,10,5,0
1663319770.011749,90.501412,933,1663319769.602,1239,90.091663,147,153,15,21,0
1663319770.052864,90.542527,772,1663319770.00509,520,90.494753,104,96,13,8,0
1663319770.012473,90.502136,580,1663319770.010764,325,90.500427,65,60,10,5,0
1663319770.611222,91.100885,933,1663319770.200405,1239,90.690068,147,153,15,21,0
1663319770.519125,91.008788,928,1663319770.510718,520,91.000381,104,96,16,8,0
1663319770.522626,91.012289,580,1663319770.519542,325,91.009205,65,60,10,5,0
1663319771.204298,91.693961,933,1663319770.801447,1239,91.29111,147,153,15,21,0
1663319771.51601,92.005673,1184,1663319771.016031,780,91.505694,156,144,20,12,0
1663319771.810837,92.3005,933,1663319771.40145,1239,91.891113,147,153,15,21,0
1663319772.016344,92.506007,1340,1663319771.51644,715,92.006103,143,144,23,11,0
1663319771.528681,92.018344,1160,1663319771.033965,650,91.523628,130,120,20,10,0
1663319772.51646,93.006123,580,1663319772.016856,325,92.506519,65,60,10,5,0
1663319772.027404,92.517067,580,1663319772.021266,325,92.510929,65,60,10,5,0
1663319772.403955,92.893618,933,1663319772.0003,1187,92.489963,147,153,15,20,0
1663319773.016798,93.506461,824,1663319772.516884,520,93.006547,104,96,14,8,0
1663319773.023126,93.512789,708,1663319772.523208,455,93.012871,91,84,12,7,0
1663319773.02281,93.512473,933,1663319772.60145,1239,93.091113,147,153,15,21,0
1663319773.516786,94.006449,980,1663319773.017065,585,93.506728,117,96,17,9,0
1663319773.523246,94.012909,528,1663319773.023377,260,93.51304,52,60,9,4,0
1663319773.604665,94.094328,933,1663319773.202534,1239,93.692197,147,153,15,21,0
1663319773.520557,94.01022,348,1663319773.517258,195,94.006921,39,36,6,3,0
1663319773.526495,94.016158,400,1663319773.523652,260,94.013315,52,36,7,4,0
1663319774.206615,94.696278,933,1663319773.80113,1239,94.290793,147,153,15,21,0
1663319774.517222,95.006885,1544,1663319774.031547,1040,94.52121,208,192,26,16,0
1663319774.803037,95.2927,933,1663319774.40039,1187,94.890053,147,153,15,20,0
1663319774.519516,95.009179,1160,1663319774.038942,650,94.528605,130,120,20,10,0
1663319775.027565,95.517228,980,1663319774.560807,520,95.05047,104,96,17,8,0
1663319775.40695,95.896613,933,1663319775.0022,1239,95.491863,147,153,15,21,0
1663319776.009799,96.499462,732,1663319775.510247,520,95.99991,104,108,12,8,0
1663319775.524117,96.01378,1056,1663319775.027748,650,95.517411,130,120,18,10,0
1663319776.007556,96.497219,933,1663319775.601237,1187,96.0909,147,153,15,20,0
1663319776.01867,96.508333,864,1663319776.010321,520,96.499984,104,84,15,8,0
1663319776.020316,96.509979,580,1663319776.018839,325,96.508502,65,60,10,5,0
1663319776.604554,97.094217,933,1663319776.200656,1239,96.690319,147,153,15,21,0
1663319777.019527,97.50919,1508,1663319776.519701,845,97.009364,169,156,26,13,0
1663319777.025192,97.514855,992,1663319776.527418,520,97.017081,104,108,17,8,0
1663319777.205061,97.694724,933,1663319776.802514,1239,97.292177,147,153,15,21,0
1663319777.80446,98.294123,933,1663319777.401346,1239,97.891009,147,153,15,21,0
1663319777.519137,98.0088,1276,1663319777.019956,715,97.509619,143,132,22,11,0
1663319777.525976,98.015639,748,1663319777.028164,455,97.517827,91,72,13,7,0
1663319778.511678,99.001341,1108,1663319778.011745,585,98.501408,117,120,19,9,0
1663319778.413185,98.902848,933,1663319778.00172,1187,98.491383,147,153,15,20,0
1663319778.560989,99.050652,540,1663319778.511975,455,99.001638,91,72,9,7,0
1663319778.524959,99.014622,1160,1663319778.025037,650,98.5147,130,120,20,10,0
1663319779.005812,99.495475,933,1663319778.601184,1239,99.090847,147,153,15,21,0
1663319779.512003,100.001666,1288,1663319779.01214,780,99.501803,156,144,22,12,0
1663319779.517683,100.007346,1108,1663319779.02838,650,99.518043,130,120,19,10,0
1663319759.689717,80.17938,121,1663319759.688534,116,80.178197,12,17,2,2,0
1663319779.60623,100.095893,933,1663319779.20122,1239,99.690883,147,153,15,21,0
1663319779.515164,100.004827,464,1663319779.512371,260,100.002034,52,48,8,4,0
1663319780.203522,100.693185,933,1663319779.802715,1239,100.292378,147,153,15,21,0
1663319780.065861,100.555524,616,1663319780.016144,520,100.505807,104,96,10,8,0
1663319780.02997,100.519633,632,1663319779.5616,325,100.051263,65,60,11,5,0
1663319780.807131,101.296794,933,1663319780.402529,1239,100.892192,147,153,15,21,0
1663319781.017439,101.507102,1624,1663319780.518653,910,101.008316,182,168,28,14,0
1663319781.025148,101.514811,1160,1663319780.53207,650,101.021733,130,120,20,10,0
1663319781.448796,101.938459,933,1663319781.002485,1187,101.492148,147,153,15,20,0
1663319781.518552,102.008215,1160,1663319781.020147,650,101.50981,130,120,20,10,0
1663319781.569615,102.059278,580,1663319781.519422,325,102.009085,65,60,10,5,0
1663319782.004452,102.494115,933,1663319781.601598,1239,102.091261,147,153,15,21,0
1663319782.606915,103.096578,933,1663319782.201722,1239,102.691385,147,153,15,21,0
1663319782.513184,103.002847,1544,1663319782.015283,1040,102.504946,208,192,26,16,0
1663319782.51588,103.005543,1160,1663319782.028983,650,102.518646,130,120,20,10,0
1663319783.261849,103.751512,933,1663319782.801413,1239,103.291076,147,153,15,21,0
1663319783.514679,104.004342,1044,1663319783.014867,585,103.50453,117,108,18,9,0
1663319783.524042,104.013705,928,1663319783.024275,520,103.513938,104,96,16,8,0
1663319783.809746,104.299409,933,1663319783.401306,1239,103.890969,147,153,15,21,0
1663319784.008147,104.49781,1584,1663319783.515237,975,104.0049,195,180,27,15,0
1663319784.00902,104.498683,812,1663319783.52441,455,104.014073,91,84,14,7,0
1663319784.410233,104.899896,933,1663319784.002167,1187,104.49183,147,153,15,20,0
1663319784.516563,105.006226,928,1663319784.509346,520,104.999009,104,96,16,8,0
1663319784.522123,105.011786,580,1663319784.516962,325,105.006625,65,60,10,5,0
1663319785.02511,105.514773,933,1663319784.600029,1239,105.089692,147,153,15,21,0
1663319785.602377,106.09204,933,1663319785.200466,1239,105.690129,147,153,15,21,0
1663319785.50526,105.994923,1752,1663319785.022892,1040,105.512555,208,192,30,16,0
1663319785.505961,105.995624,1004,1663319785.031128,650,105.520791,130,120,17,10,0
1663319786.21169,106.701353,933,1663319785.800846,1187,106.290509,147,153,15,20,0
1663319786.008229,106.497892,928,1663319786.006011,520,106.495674,104,96,16,8,0
1663319786.013055,106.502718,580,1663319786.008354,325,106.498017,65,60,10,5,0
1663319786.805312,107.294975,933,1663319786.401624,1239,106.891287,147,153,15,21,0
1663319786.519552,107.009215,928,1663319786.511011,520,107.000674,104,96,16,8,0
1663319786.523926,107.013589,580,1663319786.519872,325,107.009535,65,60,10,5,0
1663319787.520245,108.009908,1016,1663319787.02125,715,107.510913,143,132,17,11,0
1663319787.531803,108.021466,952,1663319787.031998,585,107.521661,117,120,16,9,0
1663319787.412053,107.901716,933,1663319787.0007,1239,107.490363,147,153,15,21,0
1663319788.019529,108.509192,812,1663319787.521756,455,108.011419,91,84,14,7,0
1663319788.029756,108.519419,232,1663319787.532265,130,108.021928,26,24,4,2,0
1663319788.061635,108.551298,933,1663319787.600948,1239,108.090611,147,153,15,21,0
1663319788.612528,109.102191,933,1663319788.200752,1239,108.690415,147,153,15,21,0
1663319788.512812,109.002475,1624,1663319788.024274,910,108.513937,182,168,28,14,0
1663319788.515314,109.004977,980,1663319788.03533,585,108.524993,117,96,17,9,0
1663319789.25345,109.743113,933,1663319788.801285,1187,109.290948,147,153,15,20,0
1663319789.015472,109.505135,928,1663319789.011297,520,109.50096,104,96,16,8,0
1663319789.02258,109.512243,580,1663319789.015684,325,109.505347,65,60,10,5,0
1663319789.808917,110.29858,933,1663319789.401427,1239,109.89109,147,153,15,21,0
1663319790.013272,110.502935,1056,1663319789.513359,585,110.003022,117,120,18,9,0
1663319790.024358,110.514021,1108,1663319789.524836,585,110.014499,117,120,19,9,0
1663319790.018739,110.508402,748,1663319790.01357,455,110.503233,91,72,13,7,0
1663319790.524786,111.014449,116,1663319790.02488,65,110.514543,13,12,2,1,0
1663319790.41939,110.909053,933,1663319790.002651,1239,110.492314,147,153,15,21,0
1663319791.013991,111.503654,1044,1663319790.515786,585,111.005449,117,108,18,9,0
1663319790.528988,111.018651,516,1663319790.525532,325,111.015195,65,48,9,5,0
1663319791.032148,111.521811,933,1663319790.601403,1239,111.091066,147,153,15,21,0
1663319791.652949,112.142612,933,1663319791.201168,1187,111.690831,147,153,15,20,0
1663319791.509405,111.999068,1584,1663319791.01704,975,111.506703,195,180,27,15,0
1663319791.510754,112.000417,1160,1663319791.03237,650,111.522033,130,120,20,10,0
1663319792.211344,112.701007,933,1663319791.802061,1239,112.291724,147,153,15,21,0
1663319792.808068,113.297731,933,1663319792.401374,1239,112.891037,147,153,15,21,0
1663319792.518029,113.007692,1856,1663319792.019715,1040,112.509378,208,192,32,16,0
1663319792.520585,113.010248,1160,1663319792.03432,650,112.523983,130,120,20,10,0
1663319729.117496,49.607159,0,1663319729.117496,73,49.607159,45,0,0,1,0
1663319793.008029,113.497692,928,1663319793.005008,520,113.494671,104,96,16,8,0
1663319793.053558,113.543221,476,1663319793.008088,325,113.497751,65,60,8,5,0
1663319793.403994,113.893657,933,1663319793.000933,1187,113.490596,147,153,15,20,0
1663319793.516108,114.005771,928,1663319793.511371,520,114.001034,104,96,16,8,0
1663319793.517001,114.006664,580,1663319793.516189,325,114.005852,65,60,10,5,0
1663319794.00606,114.495723,933,1663319793.601496,1239,114.091159,147,153,15,21,0
1663319794.514463,115.004126,1456,1663319794.014531,780,114.504194,156,156,25,12,0
1663319794.521699,115.011362,992,1663319794.022861,520,114.512524,104,108,17,8,0
1663319794.604085,115.093748,933,1663319794.200813,1239,114.690476,147,153,15,21,0
1663319731.378338,51.868001,0,1663319731.378338,107,51.868001,71,0,0,1,0
1663319795.206638,115.696301,933,1663319794.802128,1239,115.291791,147,153,15,21,0
1663319795.012586,115.502249,1328,1663319794.51481,780,115.004473,156,132,23,12,0
1663319795.014003,115.503666,748,1663319794.523142,455,115.012805,91,72,13,7,0
1663319795.810792,116.300455,933,1663319795.401111,1239,115.890774,147,153,15,21,0
1663319795.557561,116.047224,668,1663319795.506311,520,115.995974,104,96,11,8,0
1663319795.519782,116.009445,580,1663319795.517217,325,116.00688,65,60,10,5,0
1663319796.404717,116.89438,933,1663319796.002093,1239,116.491756,147,153,15,21,0
1663319796.512694,117.002357,1856,1663319796.02288,1040,116.512543,208,192,32,16,0
1663319796.514947,117.00461,1160,1663319796.035215,650,116.524878,130,120,20,10,0
1663319797.014773,117.504436,933,1663319796.600414,1239,117.090077,147,153,15,21,0
1663319797.521469,118.011132,1312,1663319797.023752,910,117.513415,182,168,22,14,0
1663319797.605055,118.094718,933,1663319797.201634,1239,117.691297,147,153,15,21,0
1663319797.526835,118.016498,1004,1663319797.036492,650,117.526155,130,120,17,10,0
1663319798.009049,118.498712,796,1663319797.524748,650,118.014411,130,120,13,10,0
1663319798.206188,118.695851,933,1663319797.801481,1239,118.291144,147,153,15,21,0
1663319798.011621,118.501284,580,1663319798.009237,325,118.4989,65,60,10,5,0
1663319779.710794,100.200457,121,1663319779.709479,64,100.199142,12,17,2,1,0
1663319798.806235,119.295898,933,1663319798.400523,1239,118.890186,147,153,15,21,0
1663319798.511917,119.00158,980,1663319798.057187,520,118.54685,104,96,17,8,0
1663319798.517901,119.007564,580,1663319798.51215,325,119.001813,65,60,10,5,0
1663319799.413547,119.90321,933,1663319799.001002,1239,119.490665,147,153,15,21,0
